timestamp,host,version,array_size,replicate,elapsed_s
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,329,2.75674
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,330,0.74483
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,331,0.09404
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,332,3.2145
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,333,2.30054
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,334,0.01714
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,335,0.19609
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,336,0.20267
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,337,0.45136
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,338,0.34238
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,339,0.17784
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,340,0.17313
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,341,0.11483
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,342,1.81261
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,343,2.09924
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,344,0.01676
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,345,1.25159
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,346,1.07255
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,347,0.37963
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,348,0.09451
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,349,4.60571
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,350,2.50775
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,351,0.81675
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,352,0.01611
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,353,0.08254
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,354,0.10954
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,355,3.64741
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,356,0.44354
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,357,0.43067
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,358,2.9697
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,359,0.7046
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,360,0.62867
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,361,1.59657
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,362,0.23314
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,363,0.80086
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,364,0.3535
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,365,0.19495
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,366,0.1631
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,367,0.02226
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,368,0.01644
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,369,0.01686
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,370,4.64037
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,371,0.38252
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,372,2.01869
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,373,2.15951
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,374,2.17388
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,375,0.56294
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,376,0.0204
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,377,2.98304
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,378,0.0237
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,379,4.3643
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,380,0.34443
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,381,0.11814
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,382,1.14286
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,383,2.8751
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,384,0.20984
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,385,2.88861
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,386,0.75491
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,387,0.79941
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,388,0.82519
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,389,0.23508
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,390,0.01958
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,391,0.45845
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,392,1.81959
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,393,1.00055
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,394,0.63331
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,395,0.02133
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,396,0.02241
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,397,3.94101
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,398,0.59439
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,399,0.09858
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,400,3.4206
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,401,3.34916
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,402,2.93601
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,403,0.0203
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,404,0.41517
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,405,1.84749
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,406,4.38477
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,407,0.11609
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,408,0.23072
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,409,0.02106
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,410,1.60707
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,411,0.20602
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,412,0.18311
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,413,0.01759
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,414,0.35588
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,415,1.48288
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,416,0.01852
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,417,0.16748
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,418,0.023
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,419,0.89923
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,420,0.0958
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,421,0.10797
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,422,0.09238
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,423,0.10146
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,424,0.11653
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,425,0.43281
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,426,0.91244
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,427,3.22309
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,428,0.41463
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,429,0.76529
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,430,1.52625
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,431,0.1686
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,432,0.21464
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,433,0.08555
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,434,0.11544
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,435,0.01711
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,436,1.06845
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,437,0.98443
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,438,0.47313
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,439,0.11444
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,440,0.36387
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,441,0.78451
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,442,0.16681
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,443,2.08983
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,444,0.22709
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,445,0.11731
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,446,0.37406
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,447,0.01853
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,448,3.00898
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,449,0.64278
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,450,0.89879
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,451,0.02383
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,452,0.02054
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,453,0.16432
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,454,1.00978
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,455,0.09484
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,456,2.21783
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,457,0.10524
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,458,3.61909
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,459,2.27551
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,460,0.01835
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,461,0.74763
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,462,0.88613
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,463,0.1657
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,464,0.17743
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,465,0.10716
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,466,1.0049
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,467,0.02148
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,468,1.70515
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,469,0.08738
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,470,1.66474
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,471,0.01885
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,472,0.89416
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,473,0.23608
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,474,0.22515
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,475,0.44036
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,476,0.16062
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,477,4.00601
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,478,0.08031
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,479,0.43459
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,480,1.95045
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,481,0.60789
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,482,0.01837
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,483,1.28767
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,484,2.36356
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,485,3.28943
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,486,1.15784
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,487,0.11914
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,488,0.11535
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,489,0.62318
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,490,0.45683
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,491,0.37828
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,492,0.11369
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,493,0.0857
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,494,0.83608
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,495,0.11572
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,496,4.39294
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,497,0.22643
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,498,0.02059
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,499,0.17547
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,500,0.68872
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,501,0.01735
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,502,2.25034
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,503,3.43643
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,504,1.71621
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,505,0.23701
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,506,2.86001
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,507,0.7134
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,508,0.70958
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,509,0.10073
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,510,0.01647
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,511,0.1672
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,512,0.0986
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,513,0.09917
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,514,0.45129
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,515,2.37477
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,516,0.79459
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,517,0.40189
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,518,2.44369
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,519,3.87467
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,520,0.19894
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,521,0.0162
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,522,3.01634
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,523,0.11956
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,524,1.26435
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,525,0.11567
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,526,0.1907
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,527,0.02105
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,528,0.10974
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,529,2.06107
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,530,0.20287
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,531,2.43413
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,532,4.64553
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,533,0.22288
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,534,0.69987
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,535,0.0961
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,536,0.59898
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,537,1.04397
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,538,0.11138
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,539,0.23163
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,540,0.01968
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,541,2.55672
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,542,3.42699
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,543,0.0169
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,544,1.78058
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,545,0.20678
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,546,2.1615
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,547,0.23041
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,548,0.80915
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,549,1.32782
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,550,0.10889
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,551,3.52511
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,552,0.1
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,553,0.02371
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,554,0.19269
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,555,0.22118
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,556,1.10215
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,557,0.11285
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,558,0.02078
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,559,0.44052
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,560,1.65487
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,561,0.39265
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,562,0.88264
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,563,0.38104
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,564,0.10271
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,565,0.41647
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,566,0.09383
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,567,4.24604
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,568,0.08791
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,569,0.35511
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,570,0.22231
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,571,0.10566
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,572,3.14619
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,573,2.02474
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,574,1.53629
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,575,0.01739
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,576,1.35094
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,577,2.20353
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,578,0.76921
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,579,0.34994
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,580,0.58885
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,581,1.29472
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,582,3.61694
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,583,0.21326
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,584,0.16114
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,585,0.10667
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,586,0.3851
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,587,0.22558
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,588,0.21199
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,589,0.11414
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,590,0.10274
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,591,3.31104
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,592,0.23903
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,593,0.82828
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,594,0.09552
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,595,0.4743
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,596,0.02221
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,597,0.02354
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,598,0.02334
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,599,0.74815
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,600,1.89043
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,601,0.02321
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,602,0.01643
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,603,0.79853
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,604,0.56148
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,605,0.19253
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,606,0.34779
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,607,0.02122
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,608,0.46925
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,609,0.17774
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,610,0.10652
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,611,1.44993
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,612,3.62538
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,613,2.42169
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,614,1.0144
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,615,0.40333
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,616,2.39817
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,617,0.71375
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,618,0.3682
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,619,1.27913
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,620,0.08119
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,621,0.33025
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,622,1.64789
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,623,2.18331
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,624,0.02355
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,625,3.25578
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,626,0.20329
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,627,0.32694
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,628,0.02372
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,629,0.47928
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,630,0.10032
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,631,4.178
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,50000,632,0.10074
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,2000000,633,2.38264
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,634,0.01812
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,635,0.37374
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,636,0.38647
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,637,4.19876
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,2000000,638,4.09329
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,639,1.15776
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,640,0.3544
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,641,0.02062
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,642,0.23807
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,10000,643,0.01797
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,644,0.34704
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,10000,645,0.01816
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,646,0.20943
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,647,0.16419
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,100000,648,0.18705
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,1000000,649,1.41095
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,50000,650,0.08126
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,200000,651,0.39694
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,652,2.31589
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,500000,653,0.94625
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,1000000,654,1.88475
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,100000,655,0.18586
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,656,0.40799
2025-11-01T13:30:16,DESKTOP-VVR72A9,Sequential,200000,657,0.37826
2025-11-01T13:30:16,DESKTOP-VVR72A9,Parallel,500000,658,0.72755
